1	0.00246	24.05
0.9966	0.0034	24.05
0.99314	0.00437	24.05
0.98961	0.00536	24.05
0.98601	0.00638	24.05
0.98235	0.0074	24.05
0.97863	0.00843	24.05
0.97484	0.00947	24.05
0.97098	0.01051	24.05
0.96706	0.01157	24.05
0.96307	0.01264	24.05
0.95902	0.01371	24.05
0.9549	0.01479	24.05
0.95072	0.01588	24.05
0.94647	0.01698	24.05
0.94216	0.0181	24.05
0.93778	0.01922	24.05
0.93333	0.02036	24.05
0.92882	0.02151	24.05
0.92425	0.02268	24.05
0.91961	0.02386	24.05
0.9149	0.02505	24.05
0.91013	0.02626	24.05
0.90529	0.02749	24.05
0.90039	0.02873	24.05
0.89542	0.02999	24.05
0.89039	0.03126	24.05
0.88529	0.03255	24.05
0.88013	0.03385	24.05
0.8749	0.03516	24.05
0.86961	0.03649	24.05
0.86425	0.03784	24.05
0.85882	0.03921	24.05
0.85333	0.04058	24.05
0.84778	0.04197	24.05
0.84216	0.04337	24.05
0.83647	0.04479	24.05
0.83072	0.04622	24.05
0.8249	0.04767	24.05
0.81902	0.04913	24.05
0.81307	0.0506	24.05
0.80706	0.05208	24.05
0.80098	0.05357	24.05
0.79484	0.05508	24.05
0.78863	0.05659	24.05
0.78235	0.05812	24.05
0.77601	0.05965	24.05
0.76961	0.0612	24.05
0.76314	0.06275	24.05
0.7566	0.06432	24.05
0.75	0.06589	24.05
0.74333	0.06747	24.05
0.73667	0.06904	24.05
0.73	0.07061	24.05
0.72333	0.07217	24.05
0.71667	0.07371	24.05
0.71	0.07525	24.05
0.70333	0.07678	24.05
0.69667	0.0783	24.05
0.69	0.07981	24.05
0.68333	0.08131	24.05
0.67667	0.0828	24.05
0.67	0.08428	24.05
0.66333	0.08575	24.05
0.65667	0.0872	24.05
0.65	0.08864	24.05
0.64333	0.09008	24.05
0.63667	0.09149	24.05
0.63	0.0929	24.05
0.62333	0.09429	24.05
0.61667	0.09566	24.05
0.61	0.09703	24.05
0.60333	0.09837	24.05
0.59667	0.0997	24.05
0.59	0.10102	24.05
0.58333	0.10232	24.05
0.57667	0.1036	24.05
0.57	0.10486	24.05
0.56333	0.10611	24.05
0.55667	0.10734	24.05
0.55	0.10855	24.05
0.54333	0.10975	24.05
0.53667	0.11092	24.05
0.53	0.11207	24.05
0.52333	0.11321	24.05
0.51667	0.11432	24.05
0.51	0.11541	24.05
0.50333	0.11648	24.05
0.49667	0.11752	24.05
0.49	0.11854	24.05
0.48333	0.11954	24.05
0.47667	0.12051	24.05
0.47	0.12146	24.05
0.46333	0.12239	24.05
0.45667	0.12328	24.05
0.45	0.12415	24.05
0.44333	0.125	24.05
0.43667	0.12581	24.05
0.43	0.12659	24.05
0.42333	0.12734	24.05
0.41667	0.12806	24.05
0.41	0.12875	24.05
0.40333	0.1294	24.05
0.39667	0.13001	24.05
0.39	0.13059	24.05
0.38333	0.13113	24.05
0.37667	0.13164	24.05
0.37	0.1321	24.05
0.36333	0.13252	24.05
0.35667	0.1329	24.05
0.35	0.13323	24.05
0.34333	0.13352	24.05
0.33667	0.13377	24.05
0.33	0.13396	24.05
0.32333	0.13411	24.05
0.31667	0.1342	24.05
0.31	0.13424	24.05
0.30333	0.13422	24.05
0.29667	0.13415	24.05
0.29	0.13401	24.05
0.28333	0.13381	24.05
0.27667	0.13355	24.05
0.27	0.13321	24.05
0.26333	0.1328	24.05
0.25667	0.13231	24.05
0.25	0.13174	24.05
0.24342	0.13109	24.05
0.23693	0.13036	24.05
0.23053	0.12955	24.05
0.22421	0.12866	24.05
0.21798	0.12771	24.05
0.21184	0.12668	24.05
0.20579	0.12559	24.05
0.19982	0.12444	24.05
0.19395	0.12324	24.05
0.18816	0.12197	24.05
0.18245	0.12066	24.05
0.17684	0.1193	24.05
0.17131	0.11789	24.05
0.16587	0.11644	24.05
0.16052	0.11495	24.05
0.15526	0.11342	24.05
0.15008	0.11185	24.05
0.14499	0.11024	24.05
0.13999	0.1086	24.05
0.13508	0.10693	24.05
0.13026	0.10522	24.05
0.12552	0.10348	24.05
0.12087	0.10172	24.05
0.11631	0.09993	24.05
0.11183	0.09811	24.05
0.10745	0.09627	24.05
0.10315	0.09441	24.05
0.09893	0.09252	24.05
0.09481	0.09061	24.05
0.09077	0.08869	24.05
0.08683	0.08675	24.05
0.08297	0.08478	24.05
0.07919	0.0828	24.05
0.07551	0.08082	24.05
0.07191	0.07881	24.05
0.0684	0.0768	24.05
0.06498	0.07477	24.05
0.06164	0.07274	24.05
0.0584	0.0707	24.05
0.05524	0.06865	24.05
0.05217	0.0666	24.05
0.04918	0.06454	24.05
0.04629	0.06248	24.05
0.04348	0.06042	24.05
0.04076	0.05835	24.05
0.03812	0.05629	24.05
0.03558	0.05423	24.05
0.03312	0.05217	24.05
0.03075	0.05012	24.05
0.02847	0.04808	24.05
0.02627	0.04604	24.05
0.02417	0.04402	24.05
