1	0.0005	58.9
0.99	0.003385	58.9
0.98	0.006126	58.9
0.975	0.007447	58.9
0.97	0.008767	58.9
0.965	0.010062	58.9
0.96	0.011357	58.9
0.955	0.012639	58.9
0.95	0.013921	58.9
0.945	0.0152	58.9
0.94	0.016478	58.9
0.935	0.017757	58.9
0.93	0.019036	58.9
0.925	0.020317	58.9
0.92	0.021598	58.9
0.915	0.022881	58.9
0.91	0.024163	58.9
0.905	0.025448	58.9
0.9	0.026733	58.9
0.8875	0.029951	58.9
0.875	0.033169	58.9
0.8625	0.036386	58.9
0.85	0.039603	58.9
0.8375	0.042804	58.9
0.825	0.046004	58.9
0.8125	0.049171	58.9
0.8	0.052337	58.9
0.7875	0.055452	58.9
0.775	0.058566	58.9
0.7625	0.061611	58.9
0.75	0.064656	58.9
0.7375	0.067615	58.9
0.725	0.070573	58.9
0.7125	0.073429	58.9
0.7	0.076285	58.9
0.6875	0.079029	58.9
0.675	0.081773	58.9
0.6625	0.084393	58.9
0.65	0.087012	58.9
0.6375	0.08949	58.9
0.625	0.091967	58.9
0.6125	0.094283	58.9
0.6	0.096599	58.9
0.5875	0.098743	58.9
0.575	0.100887	58.9
0.5625	0.102843	58.9
0.55	0.104799	58.9
0.5375	0.106549	58.9
0.525	0.108299	58.9
0.5125	0.10983	58.9
0.5	0.11136	58.9
0.4875	0.112649	58.9
0.475	0.113937	58.9
0.4625	0.114964	58.9
0.45	0.11599	58.9
0.445	0.11632	58.9
0.44	0.11665	58.9
0.435	0.116931	58.9
0.43	0.117211	58.9
0.425	0.117439	58.9
0.42	0.117667	58.9
0.415	0.117835	58.9
0.41	0.118003	58.9
0.405	0.118104	58.9
0.4	0.118204	58.9
0.395	0.118231	58.9
0.39	0.118258	58.9
0.385	0.118213	58.9
0.38	0.118168	58.9
0.375	0.118057	58.9
0.37	0.117946	58.9
0.365	0.117777	58.9
0.36	0.117607	58.9
0.355	0.117383	58.9
0.35	0.117159	58.9
0.345	0.116881	58.9
0.34	0.116603	58.9
0.335	0.116273	58.9
0.33	0.115942	58.9
0.325	0.115562	58.9
0.32	0.115181	58.9
0.315	0.11475	58.9
0.31	0.114319	58.9
0.305	0.113838	58.9
0.3	0.113356	58.9
0.295	0.112824	58.9
0.29	0.112292	58.9
0.285	0.11171	58.9
0.28	0.111127	58.9
0.275	0.110495	58.9
0.27	0.109863	58.9
0.265	0.10918	58.9
0.26	0.108497	58.9
0.255	0.107762	58.9
0.25	0.107027	58.9
0.245	0.106241	58.9
0.24	0.105454	58.9
0.235	0.104614	58.9
0.23	0.103774	58.9
0.225	0.10288	58.9
0.22	0.101985	58.9
0.215	0.101035	58.9
0.21	0.100084	58.9
0.205	0.099076	58.9
0.2	0.098068	58.9
0.195	0.097001	58.9
0.19	0.095934	58.9
0.185	0.094805	58.9
0.18	0.093676	58.9
0.175	0.092484	58.9
0.17	0.091291	58.9
0.165	0.090032	58.9
0.16	0.088772	58.9
0.155	0.087441	58.9
0.15	0.08611	58.9
0.145	0.084704	58.9
0.14	0.083298	58.9
0.135	0.081814	58.9
0.13	0.080329	58.9
0.125	0.078759	58.9
0.12	0.077188	58.9
0.115	0.075525	58.9
0.11	0.073862	58.9
0.105	0.072098	58.9
0.1	0.070334	58.9
0.0975	0.069412	58.9
0.095	0.068489	58.9
0.0925	0.067537	58.9
0.09	0.066584	58.9
0.0875	0.065601	58.9
0.085	0.064617	58.9
0.0825	0.0636	58.9
0.08	0.062583	58.9
0.0775	0.061531	58.9
0.075	0.060478	58.9
0.0725	0.059388	58.9
0.07	0.058297	58.9
0.0675	0.057165	58.9
0.065	0.056032	58.9
0.0625	0.054854	58.9
0.06	0.053676	58.9
0.0575	0.052447	58.9
0.055	0.051218	58.9
0.0525	0.049933	58.9
0.05	0.048647	58.9
0.0475	0.047299	58.9
0.045	0.04595	58.9
0.0425	0.04453	58.9
0.04	0.04311	58.9
0.0375	0.041606	58.9
0.035	0.040102	58.9
0.0325	0.038501	58.9
0.03	0.036899	58.9
0.0275	0.035177	58.9
0.025	0.033454	58.9
0.0225	0.031574	58.9
0.02	0.029694	58.9
0.01875	0.02868	58.9
0.0175	0.027666	58.9
0.01625	0.026589	58.9
0.015	0.025511	58.9
0.01375	0.024354	58.9
0.0125	0.023197	58.9
0.01125	0.021936	58.9
0.01	0.020674	58.9
0.0095	0.020131	58.9
0.009	0.019587	58.9
0.0085	0.019017	58.9
0.008	0.018447	58.9
0.0075	0.017844	58.9
0.007	0.017241	58.9
0.0065	0.016598	58.9
0.006	0.015955	58.9
0.0055	0.01526	58.9
0.005	0.014565	58.9
0.0045	0.013801	58.9
0.004	0.013037	58.9
0.0035	0.012167	58.9
0.003	0.011296	58.9
0.0025	0.010262	58.9
0.002	0.009227	58.9
0.001875	0.00893	58.9
0.00175	0.008633	58.9
0.001625	0.008315	58.9
0.0015	0.007997	58.9
0.001375	0.007655	58.9
0.00125	0.007312	58.9
0.001125	0.006934	58.9
0.001	0.006555	58.9
0.000875	0.006125	58.9
0.00075	0.005695	58.9
0.000625	0.005184	58.9
0.0005	0.004672	58.9
0.0004	0.00419	58.9
0.00035	0.003913	58.9
