1	0.0005	52.75
0.99	0.003385	52.75
0.98	0.006126	52.75
0.975	0.007447	52.75
0.97	0.008767	52.75
0.965	0.010062	52.75
0.96	0.011357	52.75
0.955	0.012639	52.75
0.95	0.013921	52.75
0.945	0.0152	52.75
0.94	0.016478	52.75
0.935	0.017757	52.75
0.93	0.019036	52.75
0.925	0.020317	52.75
0.92	0.021598	52.75
0.915	0.022881	52.75
0.91	0.024163	52.75
0.905	0.025448	52.75
0.9	0.026733	52.75
0.8875	0.029951	52.75
0.875	0.033169	52.75
0.8625	0.036386	52.75
0.85	0.039603	52.75
0.8375	0.042804	52.75
0.825	0.046004	52.75
0.8125	0.049171	52.75
0.8	0.052337	52.75
0.7875	0.055452	52.75
0.775	0.058566	52.75
0.7625	0.061611	52.75
0.75	0.064656	52.75
0.7375	0.067615	52.75
0.725	0.070573	52.75
0.7125	0.073429	52.75
0.7	0.076285	52.75
0.6875	0.079029	52.75
0.675	0.081773	52.75
0.6625	0.084393	52.75
0.65	0.087012	52.75
0.6375	0.08949	52.75
0.625	0.091967	52.75
0.6125	0.094283	52.75
0.6	0.096599	52.75
0.5875	0.098743	52.75
0.575	0.100887	52.75
0.5625	0.102843	52.75
0.55	0.104799	52.75
0.5375	0.106549	52.75
0.525	0.108299	52.75
0.5125	0.10983	52.75
0.5	0.11136	52.75
0.4875	0.112649	52.75
0.475	0.113937	52.75
0.4625	0.114964	52.75
0.45	0.11599	52.75
0.445	0.11632	52.75
0.44	0.11665	52.75
0.435	0.116931	52.75
0.43	0.117211	52.75
0.425	0.117439	52.75
0.42	0.117667	52.75
0.415	0.117835	52.75
0.41	0.118003	52.75
0.405	0.118104	52.75
0.4	0.118204	52.75
0.395	0.118231	52.75
0.39	0.118258	52.75
0.385	0.118213	52.75
0.38	0.118168	52.75
0.375	0.118057	52.75
0.37	0.117946	52.75
0.365	0.117777	52.75
0.36	0.117607	52.75
0.355	0.117383	52.75
0.35	0.117159	52.75
0.345	0.116881	52.75
0.34	0.116603	52.75
0.335	0.116273	52.75
0.33	0.115942	52.75
0.325	0.115562	52.75
0.32	0.115181	52.75
0.315	0.11475	52.75
0.31	0.114319	52.75
0.305	0.113838	52.75
0.3	0.113356	52.75
0.295	0.112824	52.75
0.29	0.112292	52.75
0.285	0.11171	52.75
0.28	0.111127	52.75
0.275	0.110495	52.75
0.27	0.109863	52.75
0.265	0.10918	52.75
0.26	0.108497	52.75
0.255	0.107762	52.75
0.25	0.107027	52.75
0.245	0.106241	52.75
0.24	0.105454	52.75
0.235	0.104614	52.75
0.23	0.103774	52.75
0.225	0.10288	52.75
0.22	0.101985	52.75
0.215	0.101035	52.75
0.21	0.100084	52.75
0.205	0.099076	52.75
0.2	0.098068	52.75
0.195	0.097001	52.75
0.19	0.095934	52.75
0.185	0.094805	52.75
0.18	0.093676	52.75
0.175	0.092484	52.75
0.17	0.091291	52.75
0.165	0.090032	52.75
0.16	0.088772	52.75
0.155	0.087441	52.75
0.15	0.08611	52.75
0.145	0.084704	52.75
0.14	0.083298	52.75
0.135	0.081814	52.75
0.13	0.080329	52.75
0.125	0.078759	52.75
0.12	0.077188	52.75
0.115	0.075525	52.75
0.11	0.073862	52.75
0.105	0.072098	52.75
0.1	0.070334	52.75
0.0975	0.069412	52.75
0.095	0.068489	52.75
0.0925	0.067537	52.75
0.09	0.066584	52.75
0.0875	0.065601	52.75
0.085	0.064617	52.75
0.0825	0.0636	52.75
0.08	0.062583	52.75
0.0775	0.061531	52.75
0.075	0.060478	52.75
0.0725	0.059388	52.75
0.07	0.058297	52.75
0.0675	0.057165	52.75
0.065	0.056032	52.75
0.0625	0.054854	52.75
0.06	0.053676	52.75
0.0575	0.052447	52.75
0.055	0.051218	52.75
0.0525	0.049933	52.75
0.05	0.048647	52.75
0.0475	0.047299	52.75
0.045	0.04595	52.75
0.0425	0.04453	52.75
0.04	0.04311	52.75
0.0375	0.041606	52.75
0.035	0.040102	52.75
0.0325	0.038501	52.75
0.03	0.036899	52.75
0.0275	0.035177	52.75
0.025	0.033454	52.75
0.0225	0.031574	52.75
0.02	0.029694	52.75
0.01875	0.02868	52.75
0.0175	0.027666	52.75
0.01625	0.026589	52.75
0.015	0.025511	52.75
0.01375	0.024354	52.75
0.0125	0.023197	52.75
0.01125	0.021936	52.75
0.01	0.020674	52.75
0.0095	0.020131	52.75
0.009	0.019587	52.75
0.0085	0.019017	52.75
0.008	0.018447	52.75
0.0075	0.017844	52.75
0.007	0.017241	52.75
0.0065	0.016598	52.75
0.006	0.015955	52.75
0.0055	0.01526	52.75
0.005	0.014565	52.75
0.0045	0.013801	52.75
0.004	0.013037	52.75
0.0035	0.012167	52.75
0.003	0.011296	52.75
0.0025	0.010262	52.75
0.002	0.009227	52.75
0.001875	0.00893	52.75
0.00175	0.008633	52.75
0.001625	0.008315	52.75
0.0015	0.007997	52.75
0.001375	0.007655	52.75
0.00125	0.007312	52.75
0.001125	0.006934	52.75
0.001	0.006555	52.75
0.000875	0.006125	52.75
0.00075	0.005695	52.75
0.000625	0.005184	52.75
0.0005	0.004672	52.75
0.0004	0.00419	52.75
0.00035	0.003913	52.75
0.0003	0.003636	52.75
0.0002	0.00297	52.75
0.0001	0.002104	52.75
0.00005	0.001052	52.75
0	0	52.75
0.00005	-0.001046	52.75
0.0001	-0.002092	52.75
0.0002	-0.002954	52.75
0.0003	-0.003613	52.75
0.00035	-0.003891	52.75
